SalesID,date,price_range,CameraID,ScreenID,MemoryID,TechSpecID
52905,18/03/2022,0,12905,22905,32905,42905
52906,18/03/2022,1,12906,22906,32906,42906
52907,18/03/2022,3,12907,22907,32907,42907
52908,18/03/2022,3,12908,22908,32908,42908
52909,18/03/2022,1,12909,22909,32909,42909
52910,18/03/2022,3,12910,22910,32910,42910
52911,18/03/2022,0,12911,22911,32911,42911
52912,18/03/2022,1,12912,22912,32912,42912
52913,18/03/2022,0,12913,22913,32913,42913
52914,18/03/2022,0,12914,22914,32914,42914
52915,18/03/2022,2,12915,22915,32915,42915
52916,18/03/2022,1,12916,22916,32916,42916
52917,18/03/2022,0,12917,22917,32917,42917
52918,18/03/2022,2,12918,22918,32918,42918
52919,18/03/2022,0,12919,22919,32919,42919
52920,18/03/2022,3,12920,22920,32920,42920
52921,18/03/2022,1,12921,22921,32921,42921
52922,18/03/2022,0,12922,22922,32922,42922
52923,18/03/2022,2,12923,22923,32923,42923
52924,18/03/2022,1,12924,22924,32924,42924
52925,18/03/2022,2,12925,22925,32925,42925
52926,18/03/2022,1,12926,22926,32926,42926
52927,18/03/2022,3,12927,22927,32927,42927
52928,18/03/2022,0,12928,22928,32928,42928
52929,18/03/2022,2,12929,22929,32929,42929
52930,18/03/2022,3,12930,22930,32930,42930
52931,18/03/2022,1,12931,22931,32931,42931
52932,18/03/2022,1,12932,22932,32932,42932
52933,18/03/2022,1,12933,22933,32933,42933
52934,18/03/2022,2,12934,22934,32934,42934
52935,18/03/2022,1,12935,22935,32935,42935
52936,18/03/2022,3,12936,22936,32936,42936
52937,18/03/2022,2,12937,22937,32937,42937
52938,18/03/2022,2,12938,22938,32938,42938
52939,18/03/2022,2,12939,22939,32939,42939
52940,18/03/2022,2,12940,22940,32940,42940
52941,18/03/2022,3,12941,22941,32941,42941
52942,18/03/2022,1,12942,22942,32942,42942
52943,18/03/2022,0,12943,22943,32943,42943
52944,18/03/2022,0,12944,22944,32944,42944
52945,18/03/2022,0,12945,22945,32945,42945
52946,18/03/2022,0,12946,22946,32946,42946
52947,18/03/2022,2,12947,22947,32947,42947
52948,18/03/2022,1,12948,22948,32948,42948
52949,18/03/2022,2,12949,22949,32949,42949
52950,18/03/2022,1,12950,22950,32950,42950
52951,18/03/2022,0,12951,22951,32951,42951
52952,18/03/2022,1,12952,22952,32952,42952
52953,18/03/2022,3,12953,22953,32953,42953
52954,18/03/2022,0,12954,22954,32954,42954
52955,18/03/2022,3,12955,22955,32955,42955
52956,18/03/2022,0,12956,22956,32956,42956
52957,18/03/2022,3,12957,22957,32957,42957
52958,18/03/2022,3,12958,22958,32958,42958
52959,18/03/2022,1,12959,22959,32959,42959
52960,18/03/2022,2,12960,22960,32960,42960
52961,18/03/2022,0,12961,22961,32961,42961
52962,18/03/2022,2,12962,22962,32962,42962
52963,18/03/2022,1,12963,22963,32963,42963
52964,19/03/2022,1,12964,22964,32964,42964
52965,19/03/2022,0,12965,22965,32965,42965
52966,19/03/2022,2,12966,22966,32966,42966
52967,19/03/2022,1,12967,22967,32967,42967
52968,19/03/2022,0,12968,22968,32968,42968
52969,19/03/2022,2,12969,22969,32969,42969
52970,19/03/2022,2,12970,22970,32970,42970
52971,19/03/2022,1,12971,22971,32971,42971
52972,19/03/2022,0,12972,22972,32972,42972
52973,19/03/2022,3,12973,22973,32973,42973
52974,19/03/2022,1,12974,22974,32974,42974
52975,19/03/2022,3,12975,22975,32975,42975
52976,19/03/2022,0,12976,22976,32976,42976
52977,19/03/2022,2,12977,22977,32977,42977
52978,19/03/2022,1,12978,22978,32978,42978
52979,19/03/2022,1,12979,22979,32979,42979
52980,19/03/2022,1,12980,22980,32980,42980
52981,19/03/2022,1,12981,22981,32981,42981
52982,19/03/2022,2,12982,22982,32982,42982
52983,19/03/2022,1,12983,22983,32983,42983
52984,19/03/2022,3,12984,22984,32984,42984
52985,19/03/2022,1,12985,22985,32985,42985
52986,19/03/2022,0,12986,22986,32986,42986
52987,19/03/2022,1,12987,22987,32987,42987
52988,19/03/2022,1,12988,22988,32988,42988
52989,19/03/2022,0,12989,22989,32989,42989
52990,19/03/2022,3,12990,22990,32990,42990
52991,19/03/2022,0,12991,22991,32991,42991
52992,19/03/2022,3,12992,22992,32992,42992
52993,19/03/2022,3,12993,22993,32993,42993
52994,19/03/2022,0,12994,22994,32994,42994
52995,19/03/2022,2,12995,22995,32995,42995
52996,19/03/2022,3,12996,22996,32996,42996
52997,19/03/2022,0,12997,22997,32997,42997
52998,19/03/2022,3,12998,22998,32998,42998
52999,19/03/2022,1,12999,22999,32999,42999
53000,19/03/2022,1,13000,23000,33000,43000
53001,19/03/2022,2,13001,23001,33001,43001
