date,battery_power,blue,n_cores,pc,talk_time,touch_screen,wifi,dual_sim,four_g,three_g,clock_speed,fc,int_memory,m_dep,mobile_wt,px_height,px_width,ram,sc_h,sc_w,price_range
16/02/2022,1941,No,4,12,14,Yes,Yes,Yes,No,No,2.3,9,42,0.7,108,36,726,763,13,3,very high cost
16/02/2022,1061,No,7,20,2,No,Yes,Yes,No,No,2.6,6,49,0.6,133,1009,1222,2260,19,16,very high cost
16/02/2022,1620,Yes,4,11,13,No,Yes,Yes,Yes,Yes,2,7,11,0.5,191,495,1668,1732,13,2,very high cost
16/02/2022,1366,Yes,3,15,2,Yes,No,No,No,No,1.3,5,51,1,129,875,1760,2716,17,15,very high cost
16/02/2022,1324,No,2,19,13,No,No,Yes,No,Yes,1.7,9,46,0.1,107,59,553,1424,16,7,very high cost
16/02/2022,1363,Yes,5,2,15,Yes,No,Yes,Yes,Yes,2.6,1,39,0.2,129,550,1248,267,6,1,very high cost
16/02/2022,1570,Yes,5,13,7,Yes,Yes,No,Yes,Yes,2.8,0,18,0.4,148,509,544,3153,6,2,very high cost
16/02/2022,1524,No,5,16,2,Yes,Yes,Yes,Yes,Yes,2.1,6,64,0.4,83,351,592,2905,6,1,very high cost
16/02/2022,1179,No,3,0,2,Yes,No,No,No,No,2.1,0,2,0.3,93,481,536,1435,19,13,very high cost
16/02/2022,1555,No,2,11,6,Yes,Yes,Yes,Yes,Yes,0.5,8,2,0.9,90,57,516,3596,11,6,very high cost
16/02/2022,981,Yes,5,10,7,Yes,Yes,Yes,No,Yes,0.5,1,15,0.5,159,74,1485,1831,17,10,very high cost
16/02/2022,1920,Yes,1,7,4,Yes,Yes,No,Yes,Yes,2.5,6,8,0.4,194,588,1125,2099,10,5,very high cost
16/02/2022,1470,No,6,1,19,Yes,Yes,No,No,No,0.5,0,54,0.1,84,556,1512,1790,16,7,very high cost
16/02/2022,1986,No,8,7,17,Yes,No,No,Yes,Yes,0.8,5,13,0.2,108,757,1962,1190,7,5,very high cost
16/02/2022,1371,No,4,3,8,No,Yes,Yes,Yes,Yes,2.8,2,19,0.6,94,1023,1676,1767,6,1,very high cost
16/02/2022,1852,No,3,15,4,No,No,Yes,Yes,Yes,1.6,5,25,0.1,85,588,1353,3199,8,4,very high cost
16/02/2022,1472,No,8,10,19,No,Yes,Yes,No,Yes,1.4,7,6,0.1,182,861,1131,1621,17,0,very high cost
16/02/2022,1055,Yes,6,19,3,Yes,Yes,Yes,Yes,Yes,1.2,18,29,0.8,101,159,579,2364,13,3,very high cost
16/02/2022,1371,Yes,2,12,5,Yes,Yes,Yes,No,Yes,2.1,0,3,0.3,173,35,785,2202,15,14,very high cost
16/02/2022,782,No,7,2,20,No,Yes,No,Yes,Yes,1.1,0,38,0.4,199,349,1910,2753,14,13,very high cost
16/02/2022,1452,Yes,5,12,15,No,Yes,Yes,Yes,Yes,0.9,6,36,0.5,82,667,1680,1005,12,4,very high cost
16/02/2022,519,Yes,1,12,9,Yes,No,Yes,Yes,Yes,2,11,33,0.7,135,527,889,889,19,3,very high cost
16/02/2022,1989,No,3,18,4,No,No,Yes,Yes,Yes,1.8,16,10,0.9,86,135,576,2158,14,8,very high cost
16/02/2022,1754,No,5,1,7,No,No,No,No,Yes,1.6,0,15,0.1,166,318,1810,1966,12,7,very high cost
16/02/2022,1329,No,7,4,10,Yes,Yes,No,Yes,Yes,1,3,42,0.1,144,579,896,774,14,8,very high cost
16/02/2022,1093,No,1,4,2,No,Yes,Yes,No,No,1.1,0,42,0.4,114,762,1425,2856,12,3,very high cost
16/02/2022,986,Yes,7,9,12,Yes,No,Yes,Yes,Yes,2.2,5,38,0.3,95,5,1359,343,15,13,very high cost
16/02/2022,848,No,4,16,16,No,No,Yes,Yes,Yes,1.1,7,39,0.4,107,1768,1812,475,18,4,very high cost
16/02/2022,1146,No,7,6,19,No,No,Yes,Yes,Yes,0.5,4,21,0.5,152,841,994,1182,15,2,very high cost
16/02/2022,841,Yes,6,16,10,No,No,No,No,No,0.5,0,59,0.2,103,258,1642,1169,8,6,very high cost
16/02/2022,1140,Yes,3,1,2,No,No,Yes,No,Yes,0.9,0,40,0.1,119,211,555,3386,13,4,very high cost
16/02/2022,1091,Yes,3,8,14,Yes,Yes,Yes,No,Yes,1.8,4,8,0.5,100,650,922,3626,5,0,very high cost
16/02/2022,1360,No,7,20,5,No,No,No,Yes,Yes,0.7,8,25,0.4,108,493,681,3934,16,4,very high cost
16/02/2022,1038,No,4,6,16,Yes,No,No,No,Yes,1,2,28,0.2,154,1019,1246,3913,11,1,very high cost
16/02/2022,1111,No,1,11,2,No,No,Yes,No,No,2.5,4,46,0.4,152,110,1981,851,14,8,very high cost
16/02/2022,1220,No,3,19,19,Yes,Yes,Yes,No,No,0.5,8,52,0.8,121,892,1470,1458,18,12,very high cost
16/02/2022,1636,Yes,5,11,9,No,Yes,No,No,No,1.8,9,52,0.9,188,555,635,2363,13,0,very high cost
16/02/2022,1800,Yes,2,8,7,No,No,Yes,No,No,1.6,2,23,0.8,187,179,1137,1966,15,2,very high cost
16/02/2022,674,Yes,1,9,20,Yes,No,No,No,Yes,2.4,5,49,0.6,130,4,1936,2179,8,0,very high cost
16/02/2022,1591,Yes,8,5,12,No,Yes,No,No,Yes,2.4,4,3,0.5,192,669,700,615,19,6,very high cost
16/02/2022,1190,No,3,16,14,Yes,No,No,No,No,0.8,5,61,0.6,145,345,1044,305,7,0,very high cost
16/02/2022,572,No,6,5,16,No,No,No,Yes,Yes,2.8,4,35,0.2,99,563,1539,3106,12,1,very high cost
16/02/2022,1143,Yes,8,0,15,Yes,Yes,No,No,No,2.9,0,64,1,143,381,535,2080,16,5,very high cost
16/02/2022,1492,No,1,16,18,No,Yes,No,No,No,0.5,13,36,0.4,185,444,1764,592,10,7,very high cost
16/02/2022,1825,Yes,8,11,2,No,Yes,No,Yes,Yes,2.3,9,27,0.8,163,48,1005,2502,15,11,very high cost
16/02/2022,1450,Yes,5,8,7,No,Yes,No,Yes,Yes,2.4,2,45,0.6,83,221,648,941,13,12,very high cost
16/02/2022,1629,Yes,1,8,14,No,No,No,No,Yes,2.3,4,48,0.4,121,1260,1634,2532,5,4,very high cost
16/02/2022,669,No,2,0,14,No,Yes,Yes,No,No,0.5,0,46,0.7,144,486,1854,2981,17,7,very high cost
16/02/2022,575,Yes,5,11,20,No,Yes,No,No,Yes,1.1,2,10,0.2,163,615,1825,2956,17,7,very high cost
16/02/2022,900,Yes,4,18,14,Yes,Yes,No,No,Yes,2.8,3,56,0.9,112,638,721,2281,8,2,very high cost
16/02/2022,1057,Yes,7,7,3,No,No,No,Yes,Yes,0.5,4,42,0.7,112,809,824,2688,6,3,very high cost
16/02/2022,1247,No,5,20,20,Yes,Yes,Yes,No,No,0.8,16,24,0.8,116,1114,1350,522,9,2,very high cost
16/02/2022,1992,Yes,5,15,20,Yes,No,Yes,Yes,Yes,1.3,8,43,1,153,0,883,2179,7,6,very high cost
16/02/2022,974,No,4,3,9,No,Yes,No,Yes,Yes,2.1,1,17,0.7,162,346,514,1901,16,0,very high cost
16/02/2022,1715,Yes,8,9,11,No,Yes,Yes,Yes,Yes,0.5,8,47,0.4,116,900,1219,3163,18,15,very high cost
16/02/2022,1570,No,2,20,11,No,No,No,Yes,Yes,0.5,15,26,0.6,157,319,1406,426,8,0,very high cost
16/02/2022,1724,No,2,8,12,Yes,No,Yes,No,Yes,2,1,21,0.2,105,102,1609,695,16,0,very high cost
16/02/2022,1886,Yes,5,6,17,No,Yes,No,Yes,Yes,1.6,0,47,0.1,180,362,1606,3287,12,3,very high cost
16/02/2022,1177,No,6,16,18,Yes,Yes,Yes,Yes,Yes,2.4,7,38,0.7,162,1228,1975,1880,16,4,very high cost
16/02/2022,1036,No,7,10,13,Yes,Yes,Yes,Yes,Yes,1.4,6,37,0.5,184,416,523,3864,5,2,very high cost
16/02/2022,1336,Yes,5,17,9,No,No,No,No,Yes,2.6,7,26,0.5,83,238,1402,325,8,2,very high cost
16/02/2022,1004,No,8,17,17,Yes,No,No,No,No,1.9,12,24,0.8,128,793,1537,650,6,0,very high cost
16/02/2022,1123,Yes,3,15,10,Yes,Yes,Yes,No,No,2.9,10,5,0.1,145,670,1557,2567,11,8,very high cost
16/02/2022,1730,No,2,13,11,Yes,Yes,Yes,Yes,Yes,1.3,2,48,0.4,198,1445,1934,2452,8,2,very high cost
16/02/2022,1890,No,4,17,14,Yes,Yes,Yes,Yes,Yes,2.1,13,17,0.5,127,973,1546,2585,5,2,very high cost
16/02/2022,1055,Yes,7,8,13,No,No,Yes,No,Yes,3,1,56,0.6,111,806,861,1532,5,0,very high cost
16/02/2022,805,Yes,1,3,20,Yes,No,Yes,No,Yes,2.4,2,59,0.7,110,900,1984,2917,12,2,very high cost
16/02/2022,608,No,3,16,8,No,No,Yes,Yes,Yes,1.3,15,2,0.4,139,98,643,3635,13,4,very high cost
16/02/2022,1130,No,8,12,18,No,No,No,No,Yes,0.6,5,51,0.5,175,296,585,2098,5,2,very high cost
16/02/2022,1208,Yes,3,18,3,Yes,Yes,No,No,Yes,0.7,8,13,0.9,86,763,865,484,11,9,very high cost
16/02/2022,535,No,7,3,16,Yes,No,No,No,No,1.3,1,53,0.5,151,313,744,720,10,2,very high cost
16/02/2022,1191,Yes,3,2,15,Yes,No,No,No,Yes,1.7,1,7,0.4,102,1354,1418,2734,18,5,very high cost
16/02/2022,922,No,4,0,10,No,No,Yes,Yes,Yes,2.7,0,3,0.5,100,253,1364,3910,18,8,very high cost
16/02/2022,966,Yes,3,7,20,No,No,No,No,Yes,0.5,3,37,0.7,123,1390,1896,817,6,5,very high cost
16/02/2022,1351,Yes,8,16,5,No,Yes,No,No,No,0.7,10,48,0.5,134,700,727,3781,15,0,very high cost
16/02/2022,732,No,4,16,4,No,No,Yes,Yes,Yes,1.3,12,48,0.5,141,663,1813,832,18,10,very high cost
16/02/2022,1005,No,1,16,8,Yes,Yes,Yes,Yes,Yes,2,9,11,0.8,132,218,1123,939,11,4,very high cost
16/02/2022,1575,Yes,2,7,7,No,Yes,Yes,No,No,2.4,2,22,0.7,81,142,1160,1091,16,8,very high cost
16/02/2022,1427,No,1,14,8,Yes,No,Yes,Yes,Yes,2.8,10,11,0.5,155,169,1784,2417,9,3,very high cost
16/02/2022,1306,Yes,4,12,8,No,Yes,No,No,No,2.9,5,26,0.9,145,67,1247,2552,17,0,very high cost
16/02/2022,1911,Yes,5,12,2,No,No,No,No,Yes,1.1,3,25,0.4,106,426,659,1251,11,0,very high cost
16/02/2022,1170,Yes,1,5,11,No,Yes,No,Yes,Yes,2.2,4,63,0.7,83,442,1905,2658,11,10,very high cost
16/02/2022,1278,No,8,13,12,Yes,No,Yes,No,No,1.5,6,64,0.2,146,764,1521,339,6,1,very high cost
16/02/2022,1709,No,3,3,19,Yes,No,No,Yes,Yes,0.5,0,55,0.8,144,235,1310,3124,15,7,very high cost
16/02/2022,1904,No,6,7,19,No,Yes,Yes,Yes,Yes,0.8,2,27,0.6,198,1102,1442,2387,5,4,very high cost
16/02/2022,1741,Yes,1,16,10,No,Yes,Yes,No,No,0.5,6,37,0.7,183,9,1562,1415,17,9,very high cost
16/02/2022,1288,Yes,6,3,16,Yes,No,Yes,No,No,0.5,0,48,0.5,92,793,1021,2465,5,4,very high cost
16/02/2022,1976,No,3,15,4,Yes,Yes,Yes,No,Yes,2.5,4,33,0.7,196,1014,1131,2947,16,11,very high cost
16/02/2022,1270,No,4,2,8,No,Yes,No,Yes,Yes,0.5,1,62,0.5,142,566,695,3747,18,13,very high cost
16/02/2022,1246,No,8,4,8,Yes,Yes,Yes,No,Yes,1.6,0,52,0.6,187,522,818,552,7,3,very high cost
16/02/2022,1544,Yes,5,14,5,No,No,Yes,Yes,Yes,0.5,12,20,0.9,144,588,1414,1826,11,10,very high cost
16/02/2022,671,No,8,5,18,Yes,Yes,No,No,No,0.5,1,38,0.1,105,605,722,2210,6,1,very high cost
16/02/2022,582,Yes,4,14,18,Yes,No,Yes,Yes,Yes,2.3,6,51,0.9,156,1241,1367,2587,6,3,very high cost
16/02/2022,1951,No,6,6,4,No,Yes,No,No,Yes,2.1,5,22,0.5,132,1044,1663,945,16,5,very high cost
16/02/2022,822,No,2,4,17,Yes,No,Yes,No,Yes,1.1,2,44,0.9,146,269,527,3288,8,5,very high cost
16/02/2022,733,Yes,4,10,12,No,Yes,Yes,Yes,Yes,0.5,9,63,0.1,153,715,993,3003,12,9,very high cost
16/02/2022,820,Yes,8,12,19,Yes,No,Yes,Yes,Yes,0.5,10,15,0.3,149,165,532,702,6,0,very high cost
16/02/2022,1455,No,4,10,10,No,No,Yes,Yes,Yes,2.2,8,19,0.3,174,91,628,2029,8,0,very high cost
16/02/2022,1723,Yes,5,19,11,Yes,No,Yes,No,No,0.6,1,57,0.3,122,1373,1572,3138,12,8,very high cost
16/02/2022,1869,No,6,16,18,Yes,No,No,Yes,Yes,1.6,2,60,1,124,520,566,1521,14,8,very high cost
16/02/2022,1670,No,2,3,6,Yes,Yes,No,Yes,Yes,0.5,1,33,0.9,127,185,807,1830,5,0,very high cost
16/02/2022,1734,No,4,15,6,Yes,Yes,Yes,No,No,1.4,8,57,0.5,188,573,584,3822,9,4,very high cost
16/02/2022,602,No,4,11,10,Yes,No,No,Yes,Yes,2.5,7,59,0.3,166,76,637,1914,11,2,very high cost
16/02/2022,1060,No,1,11,16,Yes,Yes,Yes,Yes,Yes,2.5,6,31,0.6,162,582,1212,2819,10,4,very high cost
16/02/2022,1445,Yes,4,14,15,No,No,No,Yes,Yes,1.4,11,8,0.7,164,772,1766,3120,7,3,very high cost
16/02/2022,1005,Yes,7,13,5,Yes,Yes,Yes,No,Yes,1.6,6,32,0.6,199,883,1750,2119,14,9,very high cost
16/02/2022,536,No,1,13,20,No,Yes,No,Yes,Yes,0.5,8,27,0.3,108,1573,1962,1676,14,7,very high cost
16/02/2022,1255,No,3,1,8,Yes,Yes,No,Yes,Yes,1.1,0,34,0.2,85,118,722,1749,19,17,very high cost
16/02/2022,1252,Yes,1,3,11,No,No,Yes,Yes,Yes,2.6,1,43,0.8,124,153,538,2447,18,15,very high cost
16/02/2022,1471,Yes,8,0,4,No,Yes,No,Yes,Yes,2,0,54,0.7,127,193,1134,3315,17,1,very high cost
16/02/2022,914,Yes,3,3,5,No,Yes,Yes,Yes,Yes,2.3,0,47,0.5,119,727,796,3402,14,10,very high cost
16/02/2022,1439,Yes,8,6,4,No,No,Yes,Yes,Yes,2.6,3,14,0.3,101,686,716,763,5,3,very high cost
16/02/2022,732,Yes,4,9,14,Yes,Yes,No,No,No,0.5,6,60,0.1,92,670,1025,3065,19,12,very high cost
16/02/2022,1025,Yes,7,5,11,Yes,No,No,Yes,Yes,1.9,3,38,0.7,138,108,1238,3530,5,0,very high cost
16/02/2022,842,No,1,20,14,Yes,No,Yes,No,Yes,2.7,18,31,0.4,161,45,1634,496,14,1,very high cost
16/02/2022,643,Yes,1,20,5,No,Yes,Yes,No,No,1.8,0,28,0.4,199,532,1273,2885,8,6,very high cost
16/02/2022,667,No,4,14,10,Yes,No,Yes,No,Yes,0.7,8,23,0.8,136,666,1372,3720,19,10,very high cost
16/02/2022,1791,Yes,1,6,2,Yes,No,No,No,Yes,2.3,5,29,0.9,196,1039,1602,2500,10,7,very high cost
16/02/2022,1104,No,5,15,16,Yes,No,Yes,No,Yes,0.5,2,57,0.6,129,1591,1750,2254,14,7,very high cost
16/02/2022,1276,Yes,4,13,10,Yes,No,No,Yes,Yes,3,5,33,0.6,136,15,1719,2395,11,1,very high cost
16/02/2022,927,No,2,3,5,No,Yes,Yes,Yes,Yes,1.2,2,22,0.1,162,1106,1692,3741,7,4,very high cost
16/02/2022,859,No,5,16,17,Yes,Yes,Yes,Yes,Yes,1.1,11,19,0.5,139,952,1713,2473,10,4,very high cost
16/02/2022,1162,Yes,7,19,3,No,Yes,Yes,No,Yes,2.9,2,57,0.3,146,9,555,1316,10,2,very high cost
16/02/2022,1876,No,2,18,13,No,No,No,No,Yes,2.4,11,22,0.7,168,157,1512,1403,15,11,very high cost
16/02/2022,1057,No,3,11,6,Yes,Yes,Yes,No,No,2.7,3,36,0.7,105,1318,1351,2521,19,15,very high cost
16/02/2022,1926,No,2,5,8,Yes,No,No,No,No,1.8,1,15,0.9,86,523,1699,735,5,2,very high cost
16/02/2022,853,No,4,9,6,Yes,No,Yes,Yes,Yes,0.6,3,40,0.7,166,476,1382,2510,8,3,very high cost
16/02/2022,1949,Yes,8,19,8,Yes,No,No,Yes,Yes,1.5,1,7,0.5,175,525,1419,1406,5,1,very high cost
16/02/2022,1981,No,5,10,11,No,No,No,No,No,0.5,3,38,0.2,103,282,1051,1392,5,0,very high cost
16/02/2022,1556,Yes,3,19,15,Yes,No,Yes,Yes,Yes,2.9,5,21,0.5,197,902,1451,1969,11,3,very high cost
16/02/2022,660,Yes,8,14,12,No,Yes,Yes,No,Yes,0.7,3,12,0.4,161,506,799,3549,19,18,very high cost
16/02/2022,1955,Yes,6,2,12,Yes,Yes,No,No,Yes,1.4,1,30,0.2,91,220,759,2340,9,0,very high cost
16/02/2022,1567,No,5,13,19,Yes,No,Yes,No,Yes,0.6,6,63,0.8,83,635,1112,1777,6,3,very high cost
16/02/2022,1307,No,5,6,19,Yes,No,No,No,No,2.1,5,44,0.1,189,530,1203,2402,5,4,very high cost
16/02/2022,1421,Yes,4,11,4,No,No,No,No,No,2.9,2,43,0.2,130,1516,1556,845,14,6,very high cost
16/02/2022,1332,No,8,1,10,Yes,Yes,No,No,No,2.4,0,44,0.9,81,748,832,1176,16,10,very high cost
16/02/2022,1628,Yes,6,20,19,No,No,Yes,No,No,1.4,4,3,0.4,184,436,1653,1624,11,1,very high cost
16/02/2022,1752,No,5,10,16,Yes,Yes,Yes,Yes,Yes,2.6,8,17,0.4,115,1165,1540,3323,19,11,very high cost
16/02/2022,1733,No,8,3,10,Yes,No,No,No,No,0.5,2,20,0.5,156,419,1806,1197,8,7,very high cost
16/02/2022,1081,Yes,2,11,7,No,No,No,No,Yes,1.2,7,51,0.2,194,39,1852,412,16,4,very high cost
16/02/2022,854,Yes,6,12,18,Yes,Yes,Yes,Yes,Yes,2.6,1,45,0.5,162,49,1146,2317,12,5,very high cost
16/02/2022,1657,No,4,20,12,Yes,No,Yes,Yes,Yes,2.6,3,22,0.5,87,1019,1535,1852,15,5,very high cost
16/02/2022,1053,No,7,7,17,Yes,No,No,No,No,2.1,4,12,0.1,95,6,1089,3701,13,1,very high cost
16/02/2022,1370,No,5,3,4,No,No,No,Yes,Yes,2.9,2,24,0.3,100,804,992,1672,10,4,very high cost
16/02/2022,1652,Yes,6,17,2,Yes,Yes,Yes,No,Yes,1.5,1,57,0.1,175,555,714,489,12,2,very high cost
16/02/2022,915,No,5,12,10,Yes,Yes,Yes,No,Yes,2.8,4,22,1,174,748,1840,572,7,1,very high cost
16/02/2022,1272,Yes,8,18,10,No,Yes,No,Yes,Yes,0.5,1,50,0.7,129,377,1970,2969,15,2,very high cost
16/02/2022,646,Yes,8,17,5,No,Yes,Yes,Yes,Yes,2.3,15,10,0.9,180,673,1135,3005,14,0,very high cost
16/02/2022,1359,Yes,2,7,18,Yes,Yes,Yes,No,No,0.9,6,40,0.1,182,130,1030,2805,19,14,very high cost
16/02/2022,1691,No,1,3,19,No,No,No,No,Yes,0.5,0,24,0.3,119,762,1643,2900,16,5,very high cost
16/02/2022,796,Yes,8,12,16,Yes,Yes,Yes,No,No,1.5,3,62,0.7,99,214,843,434,16,2,very high cost
16/02/2022,534,Yes,1,18,8,No,Yes,Yes,Yes,Yes,1.9,1,60,0.2,159,1216,1847,3599,10,4,very high cost
16/02/2022,721,Yes,2,2,6,No,No,Yes,No,No,2.6,1,39,0.6,168,629,1509,3372,5,1,very high cost
17/02/2022,675,Yes,5,20,6,Yes,Yes,No,No,Yes,2.8,11,44,0.1,169,135,1109,2980,15,12,very high cost
17/02/2022,1182,Yes,2,17,6,Yes,No,Yes,Yes,Yes,1.4,5,21,0.5,107,625,1346,1765,13,5,very high cost
17/02/2022,1062,Yes,2,10,4,Yes,Yes,Yes,Yes,Yes,2.9,3,12,0.3,152,1041,1280,3664,9,6,very high cost
17/02/2022,732,Yes,6,2,19,Yes,Yes,No,Yes,Yes,0.5,1,7,0.4,113,367,968,1423,13,2,very high cost
17/02/2022,781,Yes,2,1,16,No,Yes,Yes,No,Yes,0.9,0,62,0.1,94,1117,1667,1442,9,0,very high cost
17/02/2022,790,Yes,6,20,13,No,Yes,Yes,Yes,Yes,1,9,45,0.1,200,1068,1577,3184,17,5,very high cost
17/02/2022,1480,Yes,1,0,4,Yes,Yes,No,No,Yes,0.9,0,62,0.9,199,464,868,1780,18,14,very high cost
17/02/2022,946,Yes,6,14,7,No,No,No,No,No,1,13,56,0.7,128,349,541,2565,17,10,very high cost
17/02/2022,1545,Yes,3,20,16,No,Yes,No,Yes,Yes,1.7,1,59,0.7,183,148,721,1443,8,2,very high cost
17/02/2022,898,No,4,4,4,No,No,No,No,Yes,2.7,0,16,0.2,81,139,1660,2286,5,0,very high cost
17/02/2022,1662,No,6,2,19,No,Yes,No,No,Yes,0.5,0,48,0.8,155,875,1362,2787,12,7,very high cost
17/02/2022,1056,No,6,13,6,No,Yes,No,No,Yes,2.2,6,2,0.4,166,527,825,3215,16,8,very high cost
17/02/2022,1074,No,1,6,12,Yes,No,Yes,Yes,Yes,1.4,0,17,0.7,115,689,1628,401,18,11,very high cost
17/02/2022,1772,Yes,5,0,18,Yes,Yes,No,Yes,Yes,0.5,0,55,0.5,149,405,727,3346,17,2,very high cost
17/02/2022,694,Yes,3,10,19,Yes,No,Yes,No,No,0.5,6,3,0.8,107,1345,1514,991,11,3,very high cost
17/02/2022,1387,Yes,6,5,4,Yes,No,No,Yes,Yes,1,0,3,0.9,154,75,655,2909,19,1,very high cost
17/02/2022,1259,Yes,7,11,19,No,No,Yes,Yes,Yes,1,7,6,0.1,110,1611,1923,2897,16,14,very high cost
17/02/2022,1066,Yes,3,7,10,No,Yes,No,No,No,2.4,6,23,0.6,173,870,1026,896,12,9,very high cost
17/02/2022,940,Yes,1,15,6,No,Yes,Yes,Yes,Yes,2,7,24,0.6,81,955,1845,2971,10,0,very high cost
17/02/2022,1517,Yes,2,16,13,No,Yes,Yes,No,No,2.2,11,19,0.3,179,291,1592,1972,11,0,very high cost
17/02/2022,986,No,7,10,15,No,No,Yes,Yes,Yes,1.4,6,29,0.2,122,1907,1911,2742,17,12,very high cost
17/02/2022,1595,Yes,3,7,13,Yes,No,No,Yes,Yes,1.1,4,31,0.1,101,824,1052,2875,16,13,very high cost
17/02/2022,708,No,7,1,11,Yes,No,Yes,No,Yes,2.4,0,56,0.7,104,999,1695,1920,7,3,very high cost
17/02/2022,726,Yes,5,2,17,No,Yes,Yes,Yes,Yes,0.5,1,6,0.7,183,114,628,1653,8,5,very high cost
17/02/2022,761,Yes,1,17,14,No,No,No,Yes,Yes,0.5,4,5,0.8,181,562,829,3111,5,3,very high cost
17/02/2022,643,No,4,4,13,No,Yes,No,Yes,Yes,2.6,0,8,0.3,115,724,1175,3740,8,7,very high cost
17/02/2022,871,Yes,6,2,4,Yes,No,Yes,No,Yes,1.7,0,56,0.6,124,483,1045,1794,13,4,very high cost
17/02/2022,1347,No,2,14,10,Yes,No,Yes,No,Yes,2.1,4,44,0.8,97,137,792,399,16,2,very high cost
17/02/2022,1659,No,2,19,13,No,Yes,No,No,Yes,2.7,18,64,0.7,83,727,1979,1778,10,9,very high cost
17/02/2022,1259,No,5,15,2,Yes,No,No,Yes,Yes,1.2,0,61,0.5,82,1001,1158,1415,10,1,very high cost
17/02/2022,544,No,6,7,19,Yes,No,No,Yes,Yes,1.6,5,39,0.1,91,101,718,3262,19,7,very high cost
17/02/2022,1570,No,8,13,5,No,Yes,No,No,No,0.6,7,12,0.2,141,487,517,1895,18,11,very high cost
17/02/2022,690,No,1,10,20,No,No,No,No,No,2.9,8,38,0.9,154,711,750,3427,13,6,very high cost
17/02/2022,1053,No,4,19,7,No,Yes,Yes,Yes,Yes,2.5,12,3,0.6,86,910,1097,792,17,6,very high cost
17/02/2022,1772,No,3,13,4,No,Yes,Yes,No,Yes,2.4,5,8,0.1,135,1337,1544,2297,8,6,very high cost
17/02/2022,1891,Yes,2,17,10,No,No,Yes,Yes,Yes,1.3,10,23,0.4,158,518,1357,2610,9,5,very high cost
17/02/2022,937,Yes,4,6,15,No,Yes,No,Yes,Yes,1.5,2,44,0.8,133,919,1782,493,9,7,very high cost
17/02/2022,913,No,4,19,9,Yes,No,No,Yes,Yes,2.9,13,34,0.7,183,578,1726,2800,7,2,very high cost
17/02/2022,1066,Yes,6,11,6,No,Yes,No,No,Yes,0.9,4,43,0.4,101,876,880,3856,14,0,very high cost
17/02/2022,840,Yes,2,3,12,No,Yes,Yes,No,No,1.6,0,7,0.9,147,98,674,3327,19,6,very high cost
17/02/2022,710,Yes,2,3,18,Yes,Yes,Yes,Yes,Yes,2.3,1,24,0.4,153,1714,1895,3678,18,4,very high cost
17/02/2022,623,Yes,3,10,13,No,No,Yes,Yes,Yes,0.5,5,29,0.9,134,273,1814,717,12,5,very high cost
17/02/2022,700,Yes,8,11,8,Yes,Yes,No,No,Yes,1.3,2,40,0.1,150,612,1325,2537,15,10,very high cost
17/02/2022,995,No,1,6,8,Yes,Yes,Yes,No,No,2.6,4,7,0.8,157,1315,1804,1272,16,6,very high cost
17/02/2022,1325,No,1,12,12,Yes,Yes,Yes,Yes,Yes,1.3,10,33,0.9,165,1653,1967,726,10,2,very high cost
17/02/2022,1982,Yes,4,8,8,Yes,No,Yes,Yes,Yes,2.6,7,43,0.3,113,1409,1679,1791,9,2,very high cost
17/02/2022,1401,No,5,4,20,No,No,No,No,Yes,2.7,0,16,0.1,187,975,1028,2668,11,8,very high cost
17/02/2022,636,Yes,2,14,10,Yes,Yes,Yes,Yes,Yes,2.6,7,55,0.3,183,762,1596,3558,10,7,very high cost
17/02/2022,1637,Yes,8,17,6,Yes,No,Yes,Yes,Yes,0.6,12,57,0.5,111,7,940,3329,11,9,very high cost
17/02/2022,1036,No,3,18,16,Yes,No,No,No,Yes,0.9,16,9,0.2,119,70,502,299,11,8,very high cost
17/02/2022,1247,Yes,4,12,20,Yes,No,No,Yes,Yes,2.1,10,63,0.1,116,170,1028,2999,9,3,very high cost
17/02/2022,1207,No,6,11,19,Yes,No,Yes,Yes,Yes,1.1,9,56,0.1,141,93,560,2293,12,4,very high cost
17/02/2022,1198,Yes,7,7,20,No,No,Yes,No,Yes,0.5,0,31,0.6,125,546,1223,2777,16,3,very high cost
17/02/2022,1796,Yes,4,4,13,No,Yes,No,No,Yes,0.5,0,44,0.2,169,841,1803,1378,12,0,very high cost
17/02/2022,1855,No,4,14,3,Yes,No,Yes,No,Yes,1,8,58,0.9,145,1080,1883,2834,14,2,very high cost
17/02/2022,1557,Yes,5,14,5,Yes,Yes,No,No,No,1.6,7,26,0.3,154,665,1790,885,17,2,very high cost
17/02/2022,958,No,8,0,2,Yes,No,Yes,Yes,Yes,0.5,0,47,0.7,116,300,501,1706,6,2,very high cost
17/02/2022,1882,Yes,8,5,3,No,No,Yes,No,Yes,2.1,0,17,0.1,127,280,1171,2996,9,6,very high cost
17/02/2022,1489,No,7,10,11,No,Yes,Yes,No,Yes,0.5,7,60,0.8,197,7,719,677,5,2,very high cost
17/02/2022,1980,No,6,12,11,Yes,No,Yes,No,Yes,0.5,7,15,0.4,141,499,1029,1710,11,2,very high cost
17/02/2022,1235,No,3,4,17,Yes,Yes,Yes,No,No,1.8,3,21,0.5,197,1252,1284,464,14,2,very high cost
