date,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
16/02/2022,1652.00,Yes,1.50,Yes,1.00,No,57,0.1,175,6,17,555,714,489,12,2,2,Yes,Yes,Yes,very high cost
16/02/2022,915.00,No,2.80,Yes,4.00,No,22,1,174,5,12,748,1840,572,7,1,10,Yes,Yes,Yes,very high cost
16/02/2022,1272.00,Yes,0.50,No,1.00,Yes,50,0.7,129,8,18,377,1970,2969,15,2,10,Yes,No,Yes,very high cost
16/02/2022,646.00,Yes,2.30,Yes,15.00,Yes,10,0.9,180,8,17,673,1135,3005,14,0,5,Yes,No,Yes,very high cost
16/02/2022,1359.00,Yes,0.90,Yes,6.00,No,40,0.1,182,2,7,130,1030,2805,19,14,18,No,Yes,Yes,very high cost
16/02/2022,1691.00,No,0.50,No,0.00,No,24,0.3,119,1,3,762,1643,2900,16,5,19,Yes,No,No,very high cost
16/02/2022,796.00,Yes,1.50,Yes,3.00,No,62,0.7,99,8,12,214,843,434,16,2,16,No,Yes,Yes,very high cost
16/02/2022,534.00,Yes,1.90,Yes,1.00,Yes,60,0.2,159,1,18,1216,1847,3599,10,4,8,Yes,No,Yes,very high cost
16/02/2022,721.00,Yes,2.60,Yes,1.00,No,39,0.6,168,2,2,629,1509,3372,5,1,6,No,No,No,very high cost
17/02/2022,675.00,Yes,2.80,No,11.00,No,44,0.1,169,5,20,135,1109,2980,15,12,6,Yes,Yes,Yes,very high cost
17/02/2022,1182.00,Yes,1.40,Yes,5.00,Yes,21,0.5,107,2,17,625,1346,1765,13,5,6,Yes,Yes,No,very high cost
17/02/2022,1062.00,Yes,2.90,Yes,3.00,Yes,12,0.3,152,2,10,1041,1280,3664,9,6,4,Yes,Yes,Yes,very high cost
17/02/2022,732.00,Yes,0.50,No,1.00,Yes,7,0.4,113,6,2,367,968,1423,13,2,19,Yes,Yes,Yes,very high cost
17/02/2022,781.00,Yes,0.90,Yes,0.00,No,62,0.1,94,2,1,1117,1667,1442,9,0,16,Yes,No,Yes,very high cost
17/02/2022,790.00,Yes,1.00,Yes,9.00,Yes,45,0.1,200,6,20,1068,1577,3184,17,5,13,Yes,No,Yes,very high cost
17/02/2022,1480.00,Yes,0.90,No,0.00,No,62,0.9,199,1,0,464,868,1780,18,14,4,Yes,Yes,Yes,very high cost
17/02/2022,946.00,Yes,1.00,No,13.00,No,56,0.7,128,6,14,349,541,2565,17,10,7,No,No,No,very high cost
17/02/2022,1545.00,Yes,1.70,No,1.00,Yes,59,0.7,183,3,20,148,721,1443,8,2,16,Yes,No,Yes,very high cost
17/02/2022,898.00,No,2.70,No,0.00,No,16,0.2,81,4,4,139,1660,2286,5,0,4,Yes,No,No,very high cost
17/02/2022,1662.00,No,0.50,No,0.00,No,48,0.8,155,6,2,875,1362,2787,12,7,19,Yes,No,Yes,very high cost
17/02/2022,1056.00,No,2.20,No,6.00,No,2,0.4,166,6,13,527,825,3215,16,8,6,Yes,No,Yes,very high cost
17/02/2022,1074.00,No,1.40,Yes,0.00,Yes,17,0.7,115,1,6,689,1628,401,18,11,12,Yes,Yes,No,very high cost
17/02/2022,1772.00,Yes,0.50,No,0.00,Yes,55,0.5,149,5,0,405,727,3346,17,2,18,Yes,Yes,Yes,very high cost
17/02/2022,694.00,Yes,0.50,Yes,6.00,No,3,0.8,107,3,10,1345,1514,991,11,3,19,No,Yes,No,very high cost
17/02/2022,1387.00,Yes,1.00,No,0.00,Yes,3,0.9,154,6,5,75,655,2909,19,1,4,Yes,Yes,No,very high cost
17/02/2022,1259.00,Yes,1.00,Yes,7.00,Yes,6,0.1,110,7,11,1611,1923,2897,16,14,19,Yes,No,No,very high cost
17/02/2022,1066.00,Yes,2.40,No,6.00,No,23,0.6,173,3,7,870,1026,896,12,9,10,No,No,Yes,very high cost
17/02/2022,940.00,Yes,2.00,Yes,7.00,Yes,24,0.6,81,1,15,955,1845,2971,10,0,6,Yes,No,Yes,very high cost
17/02/2022,1517.00,Yes,2.20,Yes,11.00,No,19,0.3,179,2,16,291,1592,1972,11,0,13,No,No,Yes,very high cost
17/02/2022,986.00,No,1.40,Yes,6.00,Yes,29,0.2,122,7,10,1907,1911,2742,17,12,15,Yes,No,No,very high cost
17/02/2022,1595.00,Yes,1.10,No,4.00,Yes,31,0.1,101,3,7,824,1052,2875,16,13,13,Yes,Yes,No,very high cost
17/02/2022,708.00,No,2.40,Yes,0.00,No,56,0.7,104,7,1,999,1695,1920,7,3,11,Yes,Yes,No,very high cost
17/02/2022,726.00,Yes,0.50,Yes,1.00,Yes,6,0.7,183,5,2,114,628,1653,8,5,17,Yes,No,Yes,very high cost
17/02/2022,761.00,Yes,0.50,No,4.00,Yes,5,0.8,181,1,17,562,829,3111,5,3,14,Yes,No,No,very high cost
17/02/2022,643.00,No,2.60,No,0.00,Yes,8,0.3,115,4,4,724,1175,3740,8,7,13,Yes,No,Yes,very high cost
17/02/2022,871.00,Yes,1.70,Yes,0.00,No,56,0.6,124,6,2,483,1045,1794,13,4,4,Yes,Yes,No,very high cost
17/02/2022,1347.00,No,2.10,Yes,4.00,No,44,0.8,97,2,14,137,792,399,16,2,10,Yes,Yes,No,very high cost
17/02/2022,1659.00,No,2.70,No,18.00,No,64,0.7,83,2,19,727,1979,1778,10,9,13,Yes,No,Yes,very high cost
17/02/2022,1259.00,No,1.20,No,0.00,Yes,61,0.5,82,5,15,1001,1158,1415,10,1,2,Yes,Yes,No,very high cost
17/02/2022,544.00,No,1.60,No,5.00,Yes,39,0.1,91,6,7,101,718,3262,19,7,19,Yes,Yes,No,very high cost
17/02/2022,1570.00,No,0.60,No,7.00,No,12,0.2,141,8,13,487,517,1895,18,11,5,No,No,Yes,very high cost
17/02/2022,690.00,No,2.90,No,8.00,No,38,0.9,154,1,10,711,750,3427,13,6,20,No,No,No,very high cost
17/02/2022,1053.00,No,2.50,Yes,12.00,Yes,3,0.6,86,4,19,910,1097,792,17,6,7,Yes,No,Yes,very high cost
17/02/2022,1772.00,No,2.40,Yes,5.00,No,8,0.1,135,3,13,1337,1544,2297,8,6,4,Yes,No,Yes,very high cost
17/02/2022,1891.00,Yes,1.30,Yes,10.00,Yes,23,0.4,158,2,17,518,1357,2610,9,5,10,Yes,No,No,very high cost
17/02/2022,937.00,Yes,1.50,No,2.00,Yes,44,0.8,133,4,6,919,1782,493,9,7,15,Yes,No,Yes,very high cost
17/02/2022,913.00,No,2.90,No,13.00,Yes,34,0.7,183,4,19,578,1726,2800,7,2,9,Yes,Yes,No,very high cost
17/02/2022,1066.00,Yes,0.90,No,4.00,No,43,0.4,101,6,11,876,880,3856,14,0,6,Yes,No,Yes,very high cost
17/02/2022,840.00,Yes,1.60,Yes,0.00,No,7,0.9,147,2,3,98,674,3327,19,6,12,No,No,Yes,very high cost
17/02/2022,710.00,Yes,2.30,Yes,1.00,Yes,24,0.4,153,2,3,1714,1895,3678,18,4,18,Yes,Yes,Yes,very high cost
17/02/2022,623.00,Yes,0.50,Yes,5.00,Yes,29,0.9,134,3,10,273,1814,717,12,5,13,Yes,No,No,very high cost
17/02/2022,700.00,Yes,1.30,No,2.00,No,40,0.1,150,8,11,612,1325,2537,15,10,8,Yes,Yes,Yes,very high cost
17/02/2022,995.00,No,2.60,Yes,4.00,No,7,0.8,157,1,6,1315,1804,1272,16,6,8,No,Yes,Yes,very high cost
17/02/2022,1325.00,No,1.30,Yes,10.00,Yes,33,0.9,165,1,12,1653,1967,726,10,2,12,Yes,Yes,Yes,very high cost
17/02/2022,1982.00,Yes,2.60,Yes,7.00,Yes,43,0.3,113,4,8,1409,1679,1791,9,2,8,Yes,Yes,No,very high cost
17/02/2022,1401.00,No,2.70,No,0.00,No,16,0.1,187,5,4,975,1028,2668,11,8,20,Yes,No,No,very high cost
17/02/2022,636.00,Yes,2.60,Yes,7.00,Yes,55,0.3,183,2,14,762,1596,3558,10,7,10,Yes,Yes,Yes,very high cost
17/02/2022,1637.00,Yes,0.60,Yes,12.00,Yes,57,0.5,111,8,17,7,940,3329,11,9,6,Yes,Yes,No,very high cost
17/02/2022,1036.00,No,0.90,No,16.00,No,9,0.2,119,3,18,70,502,299,11,8,16,Yes,Yes,No,very high cost
17/02/2022,1247.00,Yes,2.10,No,10.00,Yes,63,0.1,116,4,12,170,1028,2999,9,3,20,Yes,Yes,No,very high cost
17/02/2022,1207.00,No,1.10,Yes,9.00,Yes,56,0.1,141,6,11,93,560,2293,12,4,19,Yes,Yes,No,very high cost
17/02/2022,1198.00,Yes,0.50,Yes,0.00,No,31,0.6,125,7,7,546,1223,2777,16,3,20,Yes,No,No,very high cost
17/02/2022,1796.00,Yes,0.50,No,0.00,No,44,0.2,169,4,4,841,1803,1378,12,0,13,Yes,No,Yes,very high cost
17/02/2022,1855.00,No,1.00,Yes,8.00,No,58,0.9,145,4,14,1080,1883,2834,14,2,3,Yes,Yes,No,very high cost
17/02/2022,1557.00,Yes,1.60,No,7.00,No,26,0.3,154,5,14,665,1790,885,17,2,5,No,Yes,Yes,very high cost
17/02/2022,958.00,No,0.50,Yes,0.00,Yes,47,0.7,116,8,0,300,501,1706,6,2,2,Yes,Yes,No,very high cost
17/02/2022,1882.00,Yes,2.10,Yes,0.00,No,17,0.1,127,8,5,280,1171,2996,9,6,3,Yes,No,No,very high cost
17/02/2022,1489.00,No,0.50,Yes,7.00,No,60,0.8,197,7,10,7,719,677,5,2,11,Yes,No,Yes,very high cost
17/02/2022,1980.00,No,0.50,Yes,7.00,No,15,0.4,141,6,12,499,1029,1710,11,2,11,Yes,Yes,No,very high cost
17/02/2022,1235.00,No,1.80,Yes,3.00,No,21,0.5,197,3,4,1252,1284,464,14,2,17,No,Yes,Yes,very high cost
17/02/2022,829.00,No,2.60,Yes,11.00,Yes,10,0.1,132,2,13,349,833,975,12,6,8,Yes,Yes,Yes,very high cost
17/02/2022,1998.00,Yes,0.50,No,6.00,No,47,0.2,182,4,7,1603,1837,3918,9,4,9,Yes,No,Yes,very high cost
17/02/2022,1814.00,No,1.60,No,6.00,Yes,3,0.7,156,5,16,1196,1666,2489,9,3,12,Yes,Yes,No,very high cost
17/02/2022,1711.00,Yes,0.50,Yes,1.00,Yes,12,1,97,1,18,855,1199,2461,9,4,9,Yes,Yes,No,very high cost
17/02/2022,971.00,Yes,2.10,No,9.00,No,7,0.3,143,4,17,1074,1885,811,18,2,13,Yes,Yes,No,very high cost
17/02/2022,991.00,No,2.60,No,0.00,No,19,0.5,133,7,2,516,767,1358,16,14,20,No,Yes,No,very high cost
17/02/2022,905.00,No,1.90,Yes,11.00,Yes,12,0.7,173,7,12,410,1021,852,19,0,3,Yes,Yes,No,very high cost
17/02/2022,1653.00,Yes,1.30,No,0.00,No,49,0.7,99,7,4,206,936,377,9,7,10,Yes,No,No,very high cost
17/02/2022,635.00,Yes,1.90,Yes,0.00,Yes,57,1,136,6,11,1257,1597,3954,15,4,20,Yes,Yes,No,very high cost
17/02/2022,1807.00,No,1.20,No,4.00,No,37,0.8,162,1,11,246,932,2741,7,1,9,Yes,Yes,Yes,very high cost
17/02/2022,1797.00,Yes,2.60,No,4.00,No,42,0.6,174,3,20,57,1169,3359,16,6,18,Yes,Yes,Yes,very high cost
17/02/2022,1895.00,No,0.50,Yes,0.00,Yes,62,0.9,99,2,0,1019,1698,2563,10,8,13,Yes,No,Yes,very high cost
17/02/2022,567.00,Yes,2.70,Yes,14.00,Yes,56,0.4,165,8,17,555,1290,336,7,6,7,Yes,Yes,Yes,very high cost
17/02/2022,936.00,Yes,1.40,Yes,0.00,No,46,0.8,139,2,0,265,886,684,8,5,12,Yes,Yes,Yes,very high cost
17/02/2022,1700.00,Yes,1.90,No,0.00,Yes,54,0.5,170,7,17,644,913,2121,14,8,15,Yes,Yes,No,very high cost
17/02/2022,609.00,No,1.80,Yes,0.00,No,13,0.9,186,4,2,1152,1632,1933,8,1,19,No,Yes,Yes,very high cost
17/02/2022,1185.00,No,1.40,No,1.00,Yes,8,0.5,80,1,12,477,825,1223,5,0,14,Yes,No,No,very high cost
17/02/2022,1533.00,Yes,0.50,Yes,0.00,No,50,0.4,171,2,12,38,832,2509,15,11,6,No,Yes,No,very high cost
17/02/2022,1270.00,Yes,0.50,No,4.00,Yes,35,0.1,140,6,19,457,608,2828,9,2,3,Yes,No,Yes,very high cost
11/2/2022,1434.00,No,1.40,No,11.00,Yes,49,0.5,108,6,18,749,810,1773,15,8,7,Yes,No,Yes,high cost
14/02/2022,1008.00,Yes,2.90,No,0.00,No,39,0.9,161,6,5,565,1228,3589,14,1,18,Yes,No,Yes,low cost
1/3/2022,842.00,No,2.20,No,1.00,No,7,0.6,188,2,2,20,756,2549,9,7,19,No,No,Yes,medium cost
1/3/2022,1021.00,Yes,0.50,Yes,0.00,Yes,53,0.7,136,3,6,905,1988,2631,17,3,7,Yes,Yes,No,high cost
1/3/2022,563.00,Yes,0.50,Yes,2.00,Yes,41,0.9,145,5,6,1263,1716,2603,11,2,9,Yes,Yes,No,high cost
1/3/2022,615.00,Yes,2.50,No,0.00,No,10,0.8,131,6,9,1216,1786,2769,16,8,11,Yes,No,No,high cost
1/3/2022,1821.00,Yes,1.20,No,13.00,Yes,44,0.6,141,2,14,1208,1212,1411,8,2,15,Yes,Yes,No,medium cost
1/3/2022,1859.00,No,0.50,Yes,3.00,No,22,0.7,164,1,7,1004,1654,1067,17,1,10,Yes,No,No,medium cost
1/3/2022,1821.00,No,1.70,No,4.00,Yes,10,0.8,139,8,10,381,1018,3220,13,8,18,Yes,No,Yes,very high cost
1/3/2022,1954.00,No,0.50,Yes,0.00,No,24,0.8,187,4,0,512,1149,700,16,3,5,Yes,Yes,Yes,low cost
1/3/2022,1445.00,Yes,0.50,No,0.00,No,53,0.7,174,7,14,386,836,1099,17,1,20,Yes,No,No,low cost
1/3/2022,509.00,Yes,0.60,Yes,2.00,Yes,9,0.1,93,5,15,1137,1224,513,19,10,12,Yes,No,No,low cost
1/3/2022,769.00,Yes,2.90,Yes,0.00,No,9,0.1,182,5,1,248,874,3946,5,2,7,No,No,No,very high cost
1/3/2022,1520.00,Yes,2.20,No,5.00,Yes,33,0.5,177,8,18,151,1005,3826,14,9,13,Yes,Yes,Yes,very high cost
1/3/2022,1815.00,No,2.80,No,2.00,No,33,0.6,159,4,17,607,748,1482,18,0,2,Yes,No,No,medium cost
1/3/2022,803.00,Yes,2.10,No,7.00,No,17,1,198,4,11,344,1440,2680,7,1,4,Yes,No,Yes,high cost
1/3/2022,1866.00,No,0.50,No,13.00,Yes,52,0.7,185,1,17,356,563,373,14,9,3,Yes,No,Yes,low cost
1/3/2022,775.00,No,1.00,No,3.00,No,46,0.7,159,2,16,862,1864,568,17,15,11,Yes,Yes,Yes,low cost
1/3/2022,838.00,No,0.50,No,1.00,Yes,13,0.1,196,8,4,984,1850,3554,10,9,19,Yes,No,Yes,very high cost
1/3/2022,595.00,No,0.90,Yes,7.00,Yes,23,0.1,121,3,17,441,810,3752,10,2,18,Yes,Yes,No,very high cost
1/3/2022,1131.00,Yes,0.50,Yes,11.00,No,49,0.6,101,5,18,658,878,1835,19,13,16,Yes,Yes,No,medium cost
1/3/2022,682.00,Yes,0.50,No,4.00,No,19,1,121,4,11,902,1064,2337,11,1,18,No,Yes,Yes,medium cost
1/3/2022,772.00,No,1.10,Yes,12.00,No,39,0.8,81,7,14,1314,1854,2819,17,15,3,Yes,Yes,No,very high cost
1/3/2022,1709.00,Yes,2.10,No,1.00,No,13,1,156,2,2,974,1385,3283,17,1,15,Yes,No,No,very high cost
1/3/2022,1949.00,No,2.60,Yes,4.00,No,47,0.3,199,4,7,407,822,1433,11,5,20,No,No,Yes,medium cost
1/3/2022,1602.00,Yes,2.80,Yes,4.00,Yes,38,0.7,114,3,20,466,788,1037,8,7,20,Yes,No,No,low cost
1/3/2022,503.00,No,1.20,Yes,5.00,Yes,8,0.4,111,3,13,201,1245,2583,11,0,12,Yes,No,No,medium cost
1/3/2022,961.00,Yes,1.40,Yes,0.00,Yes,57,0.6,114,8,3,291,1434,2782,18,9,7,Yes,Yes,Yes,high cost
1/3/2022,519.00,Yes,1.60,Yes,7.00,Yes,51,0.3,132,4,19,550,645,3763,16,1,4,Yes,No,Yes,very high cost
1/3/2022,956.00,No,0.50,No,1.00,Yes,41,1,143,7,6,511,1075,3286,17,8,12,Yes,Yes,No,very high cost
1/3/2022,1453.00,No,1.60,Yes,12.00,Yes,52,0.3,96,2,18,187,1311,2373,10,1,10,Yes,Yes,Yes,high cost
1/3/2022,851.00,No,0.50,No,3.00,No,21,0.4,200,5,7,1171,1263,478,12,7,10,Yes,No,Yes,low cost
1/3/2022,1579.00,Yes,0.50,Yes,0.00,No,5,0.2,88,7,9,1358,1739,3532,17,11,12,No,No,Yes,very high cost
1/3/2022,1568.00,Yes,0.50,No,16.00,No,33,1,150,8,20,413,654,508,5,1,6,Yes,Yes,Yes,low cost
1/3/2022,1319.00,Yes,0.90,No,3.00,Yes,41,0.9,107,1,18,85,1152,2227,18,5,3,Yes,Yes,Yes,medium cost
1/3/2022,1310.00,Yes,2.20,Yes,0.00,Yes,51,0.6,100,4,0,178,1919,3845,7,0,12,Yes,Yes,No,very high cost
1/3/2022,644.00,Yes,2.70,No,0.00,No,22,0.7,157,8,3,311,881,1262,12,1,15,Yes,No,No,low cost
1/3/2022,725.00,No,1.30,Yes,16.00,No,60,0.4,160,8,17,1134,1249,1326,10,4,15,Yes,No,No,medium cost
1/3/2022,589.00,Yes,2.30,Yes,1.00,No,61,0.6,160,4,10,429,815,2113,13,7,2,Yes,No,Yes,medium cost
1/3/2022,1725.00,Yes,1.60,Yes,6.00,Yes,6,0.5,119,2,18,609,1307,3429,6,5,4,Yes,Yes,No,very high cost
1/3/2022,790.00,No,2.00,Yes,16.00,Yes,11,0.3,87,6,17,347,730,3169,6,1,2,Yes,No,Yes,high cost
1/3/2022,560.00,No,0.50,Yes,15.00,No,50,0.3,159,2,20,1448,1613,2150,18,12,11,Yes,Yes,No,high cost
1/3/2022,1347.00,No,2.90,No,5.00,No,44,0.6,132,1,14,434,967,2484,18,2,11,Yes,No,Yes,high cost
1/3/2022,1646.00,Yes,2.30,No,8.00,Yes,41,0.2,185,2,10,1725,1932,3339,18,10,19,Yes,Yes,No,very high cost
1/3/2022,1253.00,Yes,0.50,Yes,5.00,Yes,5,0.2,152,2,19,685,714,1878,15,0,4,Yes,Yes,No,medium cost
1/3/2022,1656.00,No,1.00,No,5.00,Yes,34,0.1,166,3,7,880,1456,1629,15,12,14,Yes,Yes,No,medium cost
1/3/2022,1195.00,Yes,2.80,No,1.00,Yes,20,0.8,110,2,14,1580,1652,504,9,3,12,Yes,Yes,No,low cost
1/3/2022,1514.00,No,2.90,No,0.00,No,27,0.2,118,3,1,186,1810,1152,8,3,20,No,Yes,Yes,medium cost
1/3/2022,1723.00,Yes,1.10,Yes,1.00,No,42,1,164,8,14,202,1791,3587,10,5,3,Yes,No,No,very high cost
1/3/2022,1054.00,Yes,1.80,Yes,3.00,Yes,40,0.8,196,7,10,27,774,2296,16,12,12,Yes,No,Yes,medium cost
1/3/2022,578.00,Yes,2.60,Yes,2.00,Yes,57,0.2,162,8,8,1025,1433,1270,15,3,5,Yes,No,Yes,low cost
1/3/2022,596.00,No,2.10,Yes,9.00,No,64,0.8,111,8,15,885,1854,3238,16,13,10,No,No,No,very high cost
1/3/2022,1547.00,Yes,3.00,Yes,2.00,Yes,14,0.7,198,3,19,1042,1832,2059,5,0,15,Yes,No,Yes,high cost
1/3/2022,1760.00,No,1.40,Yes,5.00,No,63,0.8,127,8,19,1382,1383,2053,19,12,16,No,Yes,No,high cost
2/3/2022,1654.00,Yes,1.50,Yes,0.00,Yes,43,0.3,109,2,0,546,629,3112,12,5,10,Yes,Yes,No,very high cost
2/3/2022,1457.00,No,1.90,Yes,1.00,Yes,16,0.3,102,3,10,1013,1287,1440,17,8,12,Yes,No,Yes,medium cost
2/3/2022,1073.00,Yes,0.50,Yes,0.00,No,51,0.5,145,7,0,690,804,2908,6,0,18,No,Yes,No,high cost
2/3/2022,1936.00,No,2.10,Yes,10.00,Yes,46,0.6,104,3,20,667,1036,2552,14,7,13,Yes,No,No,high cost
2/3/2022,823.00,Yes,2.70,Yes,13.00,No,60,0.5,148,8,19,822,1449,905,14,11,17,Yes,Yes,Yes,low cost
2/3/2022,987.00,No,1.30,Yes,0.00,Yes,61,0.4,107,3,9,581,820,3963,9,4,20,Yes,No,Yes,very high cost
2/3/2022,1757.00,No,0.50,No,8.00,No,49,0.5,180,6,14,265,713,2056,7,5,4,No,No,No,medium cost
2/3/2022,1063.00,No,1.40,Yes,2.00,Yes,48,1,128,5,4,127,683,2910,15,13,9,Yes,Yes,Yes,high cost
2/3/2022,1484.00,No,3.00,No,3.00,No,12,0.6,134,3,5,916,969,1457,14,4,20,Yes,Yes,No,medium cost
2/3/2022,799.00,Yes,2.30,No,1.00,Yes,63,0.8,144,8,6,361,975,431,15,6,6,Yes,Yes,Yes,low cost
2/3/2022,1156.00,Yes,1.20,Yes,0.00,Yes,50,0.8,159,2,0,322,547,470,7,0,15,Yes,Yes,No,low cost
2/3/2022,1720.00,No,2.00,No,15.00,Yes,55,0.5,168,2,18,753,1353,2148,14,2,5,Yes,Yes,Yes,high cost
2/3/2022,702.00,No,2.60,Yes,2.00,Yes,9,0.7,141,3,3,504,1570,2955,10,4,19,Yes,No,No,high cost
2/3/2022,616.00,No,1.90,Yes,13.00,Yes,44,0.8,81,3,17,651,1618,3366,18,8,13,Yes,Yes,No,very high cost
2/3/2022,1358.00,Yes,0.50,No,11.00,Yes,36,0.3,155,4,14,1565,1858,3068,9,4,4,Yes,Yes,No,very high cost
2/3/2022,1866.00,No,1.40,No,0.00,No,30,0.5,182,3,0,108,1781,3834,16,11,8,No,No,No,very high cost
2/3/2022,1242.00,No,1.10,Yes,0.00,No,10,0.6,165,2,1,459,1225,1050,11,1,4,Yes,No,Yes,low cost
2/3/2022,1166.00,No,1.50,Yes,0.00,Yes,43,0.8,80,4,1,205,603,3993,7,1,7,Yes,Yes,No,very high cost
2/3/2022,1448.00,Yes,0.50,Yes,6.00,Yes,45,0.8,138,7,11,570,1724,3378,13,11,2,Yes,Yes,Yes,very high cost
2/3/2022,1407.00,Yes,2.40,No,1.00,Yes,22,0.7,104,4,4,1172,1217,2192,9,7,13,Yes,No,Yes,high cost
2/3/2022,605.00,No,1.00,No,8.00,Yes,9,0.1,142,3,16,160,1026,392,15,6,4,Yes,No,No,low cost
2/3/2022,1038.00,No,1.20,No,3.00,No,43,0.7,141,1,5,4,638,3709,11,0,12,Yes,Yes,Yes,very high cost
2/3/2022,797.00,Yes,2.90,Yes,4.00,No,38,0.5,90,4,6,763,1413,590,9,2,6,No,Yes,No,low cost
2/3/2022,819.00,No,0.60,Yes,8.00,Yes,42,0.9,188,6,20,339,1242,1814,5,4,13,Yes,No,Yes,medium cost
2/3/2022,1114.00,No,2.80,No,4.00,Yes,9,0.4,197,3,15,1040,1071,907,10,7,17,Yes,Yes,No,low cost
2/3/2022,1234.00,Yes,1.60,Yes,1.00,No,33,0.6,172,1,3,166,778,1449,11,7,6,No,No,Yes,low cost
2/3/2022,1199.00,Yes,2.50,Yes,15.00,Yes,16,0.2,116,4,20,1168,1552,3448,17,13,10,Yes,No,Yes,very high cost
2/3/2022,1103.00,No,1.00,Yes,6.00,No,29,0.7,111,6,8,990,1486,1837,8,7,16,No,Yes,Yes,medium cost
2/3/2022,1589.00,Yes,0.60,Yes,0.00,Yes,58,0.9,85,7,7,319,1206,3464,19,10,6,Yes,Yes,Yes,very high cost
2/3/2022,999.00,No,2.90,Yes,11.00,Yes,64,0.2,199,4,19,1397,1616,2593,14,11,16,Yes,Yes,No,high cost
2/3/2022,1510.00,Yes,0.90,Yes,2.00,No,45,0.9,180,5,3,708,1752,3484,9,6,11,No,Yes,Yes,very high cost
2/3/2022,1008.00,No,0.80,No,11.00,No,61,1,114,3,15,1077,1122,2009,10,3,11,Yes,No,No,medium cost
2/3/2022,1127.00,Yes,2.90,Yes,5.00,Yes,57,0.8,163,1,13,928,1049,2048,11,5,17,Yes,Yes,Yes,medium cost
2/3/2022,1412.00,Yes,2.40,No,5.00,No,25,0.8,96,8,17,516,1894,837,15,9,4,No,No,Yes,medium cost
2/3/2022,1496.00,Yes,2.00,Yes,4.00,No,42,0.5,182,5,5,96,741,854,16,0,7,No,Yes,Yes,low cost
2/3/2022,1083.00,Yes,2.90,Yes,1.00,Yes,64,0.8,178,3,11,1025,1118,3210,13,3,4,Yes,No,No,very high cost
2/3/2022,668.00,No,0.50,Yes,0.00,No,3,0.1,155,5,13,666,1203,2746,9,5,8,Yes,Yes,Yes,high cost
2/3/2022,1309.00,No,1.10,Yes,0.00,No,33,0.5,100,4,14,557,1402,2334,10,1,11,Yes,No,Yes,high cost
2/3/2022,1724.00,No,2.00,Yes,2.00,Yes,57,0.5,177,3,5,1605,1924,2822,19,3,16,Yes,Yes,No,very high cost
2/3/2022,1977.00,Yes,2.00,Yes,7.00,Yes,54,1,171,7,18,1226,1242,1971,18,7,14,Yes,Yes,No,high cost
2/3/2022,885.00,No,2.30,Yes,0.00,Yes,15,0.4,103,7,0,769,802,1410,16,10,5,Yes,Yes,Yes,low cost
2/3/2022,879.00,Yes,2.50,No,11.00,Yes,14,0.7,83,6,15,403,1105,349,16,10,2,Yes,No,Yes,low cost
2/3/2022,1322.00,No,1.70,Yes,6.00,No,7,0.8,140,3,9,177,1990,1418,19,17,12,No,Yes,No,medium cost
2/3/2022,1137.00,Yes,1.00,No,18.00,No,7,1,196,3,19,942,1179,3616,13,5,12,Yes,Yes,Yes,very high cost
2/3/2022,1355.00,No,2.30,No,10.00,Yes,23,0.2,132,5,16,651,891,880,19,4,8,Yes,Yes,No,low cost
2/3/2022,1665.00,Yes,0.50,No,3.00,Yes,60,0.2,194,6,18,1572,1684,1601,18,17,14,Yes,No,No,high cost
2/3/2022,657.00,No,2.50,No,0.00,No,37,0.7,141,2,1,476,961,1412,14,3,18,No,Yes,No,low cost
2/3/2022,593.00,No,0.50,No,6.00,No,31,0.4,156,7,7,1233,1317,1692,6,2,7,Yes,No,No,medium cost
2/3/2022,1883.00,Yes,0.50,No,3.00,Yes,10,0.3,146,6,13,836,1739,2600,16,8,20,Yes,No,No,very high cost
2/3/2022,1732.00,Yes,1.10,No,4.00,Yes,12,0.8,119,8,9,824,881,1308,16,7,11,Yes,No,Yes,medium cost
2/3/2022,543.00,No,0.50,No,0.00,No,57,0.7,192,5,4,391,984,2413,17,14,15,Yes,No,No,medium cost
2/3/2022,1939.00,Yes,2.80,Yes,0.00,Yes,55,0.6,199,4,10,320,520,1047,14,10,18,Yes,Yes,No,low cost
2/3/2022,553.00,No,2.40,Yes,1.00,Yes,8,0.5,121,7,3,325,902,1204,11,4,8,Yes,Yes,Yes,low cost
2/3/2022,832.00,No,0.70,Yes,2.00,Yes,39,0.7,103,4,3,125,1504,1799,5,2,11,Yes,No,Yes,medium cost
2/3/2022,1661.00,No,1.90,Yes,5.00,No,23,1,172,5,10,846,1634,2676,12,6,11,No,Yes,Yes,very high cost
2/3/2022,1657.00,Yes,2.40,No,3.00,No,42,0.1,198,5,16,1770,1796,2597,18,1,14,Yes,No,No,very high cost
2/3/2022,1135.00,Yes,2.00,Yes,0.00,No,46,0.3,83,1,4,293,1846,3029,19,17,9,Yes,Yes,Yes,very high cost
2/3/2022,1775.00,Yes,1.50,No,3.00,No,41,0.1,163,1,7,1633,1869,2343,19,13,14,Yes,Yes,Yes,very high cost
